Order No;Item ID;Sales Date;Deilvery Date;Customer Id;City Id;Qty;Price;cost;DISC2;Dis Per;Gross Sales;Discount;Net Sales;Month Year;Sales Date time;Sales Date 1;Custom;COGS Amount
25732;47;2/1/2020 00:00;6/1/2020;565;29;2;83;66;36.3;33;166;54.78;111.22;202001;1/2/2020;2/1/2020 00:00;4YOP;132
19538;9;1/1/2020 00:00;8/1/2020;2280;8;2;83;66;39.6;36;166;59.76;106.24;202001;1/1/2020;1/1/2020 00:00;4YOP;132
18071;30;31/12/2019 00:00;1/1/2020;2577;15;2;83;66;16.5;15;166;24.9;141.1;201912;12/31/2019;31/12/2019 00:00;4YOP;132
28293;36;30/12/2019 00:00;8/1/2020;2295;38;2;83;66;17.6;16;166;26.56;139.44;201912;12/30/2019;30/12/2019 00:00;4YOP;132
24552;54;27/12/2019 00:00;6/1/2020;3356;9;2;83;66;46.2;42;166;69.72;96.28;201912;12/27/2019;27/12/2019 00:00;4YOP;132
26769;34;26/12/2019 00:00;31/12/2019;6197;38;2;83;66;4.4;4;166;6.64;159.36;201912;12/26/2019;26/12/2019 00:00;4YOP;132
17216;36;23/12/2019 00:00;27/12/2019;316;85;2;83;66;36.3;33;166;54.78;111.22;201912;12/23/2019;23/12/2019 00:00;4YOP;132
16731;27;22/12/2019 00:00;30/12/2019;1550;72;2;83;66;47.3;43;166;71.38;94.62;201912;12/22/2019;22/12/2019 00:00;4YOP;132
27842;44;21/12/2019 00:00;29/12/2019;4890;14;2;83;66;35.2;32;166;53.12;112.88;201912;12/21/2019;21/12/2019 00:00;4YOP;132
15489;40;20/12/2019 00:00;24/12/2019;2189;42;2;83;66;29.7;27;166;44.82;121.18;201912;12/20/2019;20/12/2019 00:00;4YOP;132
24373;14;17/12/2019 00:00;25/12/2019;972;60;2;83;66;44;40;166;66.4;99.6;201912;12/17/2019;17/12/2019 00:00;4YOP;132
28606;14;17/12/2019 00:00;25/12/2019;793;73;2;83;66;33;30;166;49.8;116.2;201912;12/17/2019;17/12/2019 00:00;4YOP;132
29470;22;16/12/2019 00:00;20/12/2019;6487;37;2;83;66;27.5;25;166;41.5;124.5;201912;12/16/2019;16/12/2019 00:00;4YOP;132
18062;30;15/12/2019 00:00;20/12/2019;1433;7;2;83;66;37.4;34;166;56.44;109.56;201912;12/15/2019;15/12/2019 00:00;4YOP;132
12333;7;11/12/2019 00:00;13/12/2019;1845;25;2;83;66;36.3;33;166;54.78;111.22;201912;12/11/2019;11/12/2019 00:00;4YOP;132
19709;28;9/12/2019 00:00;12/12/2019;3035;5;2;83;66;16.5;15;166;24.9;141.1;201912;12/9/2019;9/12/2019 00:00;4YOP;132
26976;52;8/12/2019 00:00;12/12/2019;542;8;2;83;66;22;20;166;33.2;132.8;201912;12/8/2019;8/12/2019 00:00;4YOP;132
13048;29;7/12/2019 00:00;17/12/2019;510;44;2;83;66;25.3;23;166;38.18;127.82;201912;12/7/2019;7/12/2019 00:00;4YOP;132
20895;48;6/12/2019 00:00;7/12/2019;881;29;2;83;66;7.7;7;166;11.62;154.38;201912;12/6/2019;6/12/2019 00:00;4YOP;132
22496;34;4/12/2019 00:00;11/12/2019;820;39;2;83;66;46.2;42;166;69.72;96.28;201912;12/4/2019;4/12/2019 00:00;4YOP;132
25702;40;4/12/2019 00:00;6/12/2019;1887;80;2;83;66;33;30;166;49.8;116.2;201912;12/4/2019;4/12/2019 00:00;4YOP;132
26561;43;4/12/2019 00:00;6/12/2019;1152;70;2;83;66;36.3;33;166;54.78;111.22;201912;12/4/2019;4/12/2019 00:00;4YOP;132
14253;19;3/12/2019 00:00;7/12/2019;2770;6;2;83;66;7.7;7;166;11.62;154.38;201912;12/3/2019;3/12/2019 00:00;4YOP;132
18577;36;3/12/2019 00:00;11/12/2019;2002;68;2;83;66;48.4;44;166;73.04;92.96;201912;12/3/2019;3/12/2019 00:00;4YOP;132
20427;12;2/12/2019 00:00;6/12/2019;3264;21;2;83;66;9.9;9;166;14.94;151.06;201912;12/2/2019;2/12/2019 00:00;4YOP;132
12025;15;1/12/2019 00:00;9/12/2019;2202;43;2;83;66;27.5;25;166;41.5;124.5;201912;12/1/2019;1/12/2019 00:00;4YOP;132
15520;20;1/12/2019 00:00;6/12/2019;2012;35;2;83;66;11;10;166;16.6;149.4;201912;12/1/2019;1/12/2019 00:00;4YOP;132
24569;45;1/12/2019 00:00;4/12/2019;3347;7;2;83;66;24.2;22;166;36.52;129.48;201912;12/1/2019;1/12/2019 00:00;4YOP;132
25023;13;1/12/2019 00:00;2/12/2019;6135;92;2;83;66;20.9;19;166;31.54;134.46;201912;12/1/2019;1/12/2019 00:00;4YOP;132
14062;22;28/11/2019 00:00;3/12/2019;1406;1;2;83;66;25.3;23;166;38.18;127.82;201911;11/28/2019;28/11/2019 00:00;4YOP;132
11251;9;24/11/2019 00:00;27/11/2019;1474;44;2;83;66;2.2;2;166;3.32;162.68;201911;11/24/2019;24/11/2019 00:00;4YOP;132
12449;22;24/11/2019 00:00;3/12/2019;724;34;2;83;66;31.9;29;166;48.14;117.86;201911;11/24/2019;24/11/2019 00:00;4YOP;132
14838;28;24/11/2019 00:00;25/11/2019;3507;78;2;83;66;34.1;31;166;51.46;114.54;201911;11/24/2019;24/11/2019 00:00;4YOP;132
20066;22;24/11/2019 00:00;28/11/2019;3376;94;2;83;66;34.1;31;166;51.46;114.54;201911;11/24/2019;24/11/2019 00:00;4YOP;132
20863;37;24/11/2019 00:00;28/11/2019;3245;75;2;83;66;39.6;36;166;59.76;106.24;201911;11/24/2019;24/11/2019 00:00;4YOP;132
25087;47;24/11/2019 00:00;24/11/2019;71;51;2;83;66;16.5;15;166;24.9;141.1;201911;11/24/2019;24/11/2019 00:00;4YOP;132
16220;7;22/11/2019 00:00;23/11/2019;2973;31;2;83;66;44;40;166;66.4;99.6;201911;11/22/2019;22/11/2019 00:00;4YOP;132
11076;36;18/11/2019 00:00;24/11/2019;2127;69;2;83;66;1.1;1;166;1.66;164.34;201911;11/18/2019;18/11/2019 00:00;4YOP;132
29864;41;17/11/2019 00:00;19/11/2019;3841;45;2;83;66;46.2;42;166;69.72;96.28;201911;11/17/2019;17/11/2019 00:00;4YOP;132
23719;18;16/11/2019 00:00;26/11/2019;2633;1;2;83;66;42.9;39;166;64.74;101.26;201911;11/16/2019;16/11/2019 00:00;4YOP;132
21529;39;15/11/2019 00:00;24/11/2019;2901;40;2;83;66;39.6;36;166;59.76;106.24;201911;11/15/2019;15/11/2019 00:00;4YOP;132
11860;12;14/11/2019 00:00;19/11/2019;4192;69;2;83;66;46.2;42;166;69.72;96.28;201911;11/14/2019;14/11/2019 00:00;4YOP;132
21713;22;14/11/2019 00:00;18/11/2019;1192;82;2;83;66;44;40;166;66.4;99.6;201911;11/14/2019;14/11/2019 00:00;4YOP;132
28712;14;14/11/2019 00:00;18/11/2019;1833;38;2;83;66;16.5;15;166;24.9;141.1;201911;11/14/2019;14/11/2019 00:00;4YOP;132
22961;17;12/11/2019 00:00;19/11/2019;618;91;2;83;66;3.3;3;166;4.98;161.02;201911;11/12/2019;12/11/2019 00:00;4YOP;132
26738;51;8/11/2019 00:00;10/11/2019;5949;29;2;83;66;9.9;9;166;14.94;151.06;201911;11/8/2019;8/11/2019 00:00;4YOP;132
21165;55;4/11/2019 00:00;8/11/2019;2917;31;2;83;66;48.4;44;166;73.04;92.96;201911;11/4/2019;4/11/2019 00:00;4YOP;132
17989;13;3/11/2019 00:00;6/11/2019;2153;74;2;83;66;22;20;166;33.2;132.8;201911;11/3/2019;3/11/2019 00:00;4YOP;132
18320;22;1/11/2019 00:00;7/11/2019;1819;79;2;83;66;4.4;4;166;6.64;159.36;201911;11/1/2019;1/11/2019 00:00;4YOP;132
19350;7;31/10/2019 00:00;8/11/2019;1790;34;2;83;66;18.7;17;166;28.22;137.78;201910;10/31/2019;31/10/2019 00:00;4YOP;132
21556;12;30/10/2019 00:00;7/11/2019;1535;58;2;83;66;8.8;8;166;13.28;152.72;201910;10/30/2019;30/10/2019 00:00;4YOP;132
15189;19;29/10/2019 00:00;7/11/2019;1231;58;2;83;66;8.8;8;166;13.28;152.72;201910;10/29/2019;29/10/2019 00:00;4YOP;132
16088;34;29/10/2019 00:00;6/11/2019;166;40;2;83;66;22;20;166;33.2;132.8;201910;10/29/2019;29/10/2019 00:00;4YOP;132
10360;8;28/10/2019 00:00;31/10/2019;893;61;2;83;66;24.2;22;166;36.52;129.48;201910;10/28/2019;28/10/2019 00:00;4YOP;132
12359;33;28/10/2019 00:00;3/11/2019;932;17;2;83;66;15.4;14;166;23.24;142.76;201910;10/28/2019;28/10/2019 00:00;4YOP;132
13981;11;25/10/2019 00:00;31/10/2019;1539;40;2;83;66;42.9;39;166;64.74;101.26;201910;10/25/2019;25/10/2019 00:00;4YOP;132
22311;11;22/10/2019 00:00;27/10/2019;1399;25;2;83;66;44;40;166;66.4;99.6;201910;10/22/2019;22/10/2019 00:00;4YOP;132
22503;54;22/10/2019 00:00;31/10/2019;2305;28;2;83;66;23.1;21;166;34.86;131.14;201910;10/22/2019;22/10/2019 00:00;4YOP;132
19280;17;21/10/2019 00:00;30/10/2019;2682;24;2;83;66;15.4;14;166;23.24;142.76;201910;10/21/2019;21/10/2019 00:00;4YOP;132
16517;7;19/10/2019 00:00;28/10/2019;287;1;2;83;66;37.4;34;166;56.44;109.56;201910;10/19/2019;19/10/2019 00:00;4YOP;132
23604;14;19/10/2019 00:00;25/10/2019;1288;36;2;83;66;47.3;43;166;71.38;94.62;201910;10/19/2019;19/10/2019 00:00;4YOP;132
13456;37;18/10/2019 00:00;26/10/2019;4901;51;2;83;66;18.7;17;166;28.22;137.78;201910;10/18/2019;18/10/2019 00:00;4YOP;132
16871;10;18/10/2019 00:00;20/10/2019;2443;8;2;83;66;48.4;44;166;73.04;92.96;201910;10/18/2019;18/10/2019 00:00;4YOP;132
14914;35;17/10/2019 00:00;21/10/2019;2181;91;2;83;66;46.2;42;166;69.72;96.28;201910;10/17/2019;17/10/2019 00:00;4YOP;132
21017;42;17/10/2019 00:00;21/10/2019;2865;11;2;83;66;16.5;15;166;24.9;141.1;201910;10/17/2019;17/10/2019 00:00;4YOP;132
27970;41;16/10/2019 00:00;21/10/2019;356;86;2;83;66;22;20;166;33.2;132.8;201910;10/16/2019;16/10/2019 00:00;4YOP;132
16263;11;15/10/2019 00:00;22/10/2019;1613;13;2;83;66;29.7;27;166;44.82;121.18;201910;10/15/2019;15/10/2019 00:00;4YOP;132
6896;10;13/10/2019 00:00;20/10/2019;3881;31;2;83;66;36.3;33;166;54.78;111.22;201910;10/13/2019;13/10/2019 00:00;4YOP;132
7763;10;12/10/2019 00:00;16/10/2019;3057;51;2;83;66;27.5;25;166;41.5;124.5;201910;10/12/2019;12/10/2019 00:00;4YOP;132
1963;24;11/10/2019 00:00;11/10/2019;2446;34;2;83;66;2.2;2;166;3.32;162.68;201910;10/11/2019;11/10/2019 00:00;4YOP;132
4046;28;11/10/2019 00:00;12/10/2019;805;63;2;83;66;25.3;23;166;38.18;127.82;201910;10/11/2019;11/10/2019 00:00;4YOP;132
6391;5;11/10/2019 00:00;13/10/2019;3653;41;2;83;66;25.3;23;166;38.18;127.82;201910;10/11/2019;11/10/2019 00:00;4YOP;132
8297;29;11/10/2019 00:00;13/10/2019;3515;67;2;83;66;48.4;44;166;73.04;92.96;201910;10/11/2019;11/10/2019 00:00;4YOP;132
16644;11;11/10/2019 00:00;17/10/2019;1887;80;2;83;66;34.1;31;166;51.46;114.54;201910;10/11/2019;11/10/2019 00:00;4YOP;132
5301;2;9/10/2019 00:00;13/10/2019;3397;66;2;83;66;42.9;39;166;64.74;101.26;201910;10/9/2019;9/10/2019 00:00;4YOP;132
22039;42;9/10/2019 00:00;12/10/2019;3862;18;2;83;66;16.5;15;166;24.9;141.1;201910;10/9/2019;9/10/2019 00:00;4YOP;132
26431;29;9/10/2019 00:00;16/10/2019;5196;92;2;83;66;38.5;35;166;58.1;107.9;201910;10/9/2019;9/10/2019 00:00;4YOP;132
4342;13;8/10/2019 00:00;16/10/2019;3415;45;2;83;66;23.1;21;166;34.86;131.14;201910;10/8/2019;8/10/2019 00:00;4YOP;132
4980;13;8/10/2019 00:00;16/10/2019;3221;30;2;83;66;33;30;166;49.8;116.2;201910;10/8/2019;8/10/2019 00:00;4YOP;132
26093;31;8/10/2019 00:00;8/10/2019;960;80;2;83;66;40.7;37;166;61.42;104.58;201910;10/8/2019;8/10/2019 00:00;4YOP;132
12420;34;7/10/2019 00:00;15/10/2019;4122;4;2;83;66;18.7;17;166;28.22;137.78;201910;10/7/2019;7/10/2019 00:00;4YOP;132
26308;22;7/10/2019 00:00;16/10/2019;1423;97;2;83;66;11;10;166;16.6;149.4;201910;10/7/2019;7/10/2019 00:00;4YOP;132
9492;8;5/10/2019 00:00;11/10/2019;432;27;2;83;66;8.8;8;166;13.28;152.72;201910;10/5/2019;5/10/2019 00:00;4YOP;132
10648;11;5/10/2019 00:00;12/10/2019;995;55;2;83;66;24.2;22;166;36.52;129.48;201910;10/5/2019;5/10/2019 00:00;4YOP;132
18857;27;2/10/2019 00:00;5/10/2019;3622;83;2;83;66;4.4;4;166;6.64;159.36;201910;10/2/2019;2/10/2019 00:00;4YOP;132
11237;14;1/10/2019 00:00;5/10/2019;3601;30;2;83;66;2.2;2;166;3.32;162.68;201910;10/1/2019;1/10/2019 00:00;4YOP;132
1143;30;30/9/2019 00:00;5/10/2019;2478;26;2;83;66;12.1;11;166;18.26;147.74;201909;9/30/2019;30/9/2019 00:00;4YOP;132
1155;25;30/9/2019 00:00;2/10/2019;2832;34;2;83;66;41.8;38;166;63.08;102.92;201909;9/30/2019;30/9/2019 00:00;4YOP;132
8238;22;30/9/2019 00:00;30/9/2019;60;98;2;83;66;26.4;24;166;39.84;126.16;201909;9/30/2019;30/9/2019 00:00;4YOP;132
13342;38;30/9/2019 00:00;7/10/2019;832;15;2;83;66;44;40;166;66.4;99.6;201909;9/30/2019;30/9/2019 00:00;4YOP;132
7396;20;29/9/2019 00:00;8/10/2019;2695;39;2;83;66;25.3;23;166;38.18;127.82;201909;9/29/2019;29/9/2019 00:00;4YOP;132
11492;17;29/9/2019 00:00;5/10/2019;4802;38;2;83;66;11;10;166;16.6;149.4;201909;9/29/2019;29/9/2019 00:00;4YOP;132
5053;4;28/9/2019 00:00;5/10/2019;2690;22;2;83;66;18.7;17;166;28.22;137.78;201909;9/28/2019;28/9/2019 00:00;4YOP;132
8786;25;28/9/2019 00:00;28/9/2019;3084;9;2;83;66;7.7;7;166;11.62;154.38;201909;9/28/2019;28/9/2019 00:00;4YOP;132
7;1;27/9/2019 00:00;1/10/2019;1069;62;2;83;66;45.1;41;166;68.06;97.94;201909;9/27/2019;27/9/2019 00:00;4YOP;132
29710;20;27/9/2019 00:00;29/9/2019;5785;6;2;83;66;4.4;4;166;6.64;159.36;201909;9/27/2019;27/9/2019 00:00;4YOP;132
13065;33;25/9/2019 00:00;30/9/2019;2954;32;2;83;66;30.8;28;166;46.48;119.52;201909;9/25/2019;25/9/2019 00:00;4YOP;132
2103;16;24/9/2019 00:00;28/9/2019;3152;92;2;83;66;24.2;22;166;36.52;129.48;201909;9/24/2019;24/9/2019 00:00;4YOP;132
6378;24;24/9/2019 00:00;29/9/2019;1909;80;2;83;66;13.2;12;166;19.92;146.08;201909;9/24/2019;24/9/2019 00:00;4YOP;132
29869;50;24/9/2019 00:00;26/9/2019;3001;13;2;83;66;25.3;23;166;38.18;127.82;201909;9/24/2019;24/9/2019 00:00;4YOP;132
6116;28;23/9/2019 00:00;29/9/2019;1555;3;2;83;66;33;30;166;49.8;116.2;201909;9/23/2019;23/9/2019 00:00;4YOP;132
10269;16;23/9/2019 00:00;24/9/2019;3186;99;2;83;66;36.3;33;166;54.78;111.22;201909;9/23/2019;23/9/2019 00:00;4YOP;132
23306;44;23/9/2019 00:00;2/10/2019;5938;29;2;83;66;16.5;15;166;24.9;141.1;201909;9/23/2019;23/9/2019 00:00;4YOP;132
16806;16;21/9/2019 00:00;27/9/2019;3032;59;2;83;66;28.6;26;166;43.16;122.84;201909;9/21/2019;21/9/2019 00:00;4YOP;132
17481;24;21/9/2019 00:00;23/9/2019;881;29;2;83;66;31.9;29;166;48.14;117.86;201909;9/21/2019;21/9/2019 00:00;4YOP;132
12625;19;20/9/2019 00:00;25/9/2019;560;26;2;83;66;45.1;41;166;68.06;97.94;201909;9/20/2019;20/9/2019 00:00;4YOP;132
1419;26;18/9/2019 00:00;22/9/2019;3487;36;2;83;66;42.9;39;166;64.74;101.26;201909;9/18/2019;18/9/2019 00:00;4YOP;132
2421;11;17/9/2019 00:00;25/9/2019;2401;48;2;83;66;8.8;8;166;13.28;152.72;201909;9/17/2019;17/9/2019 00:00;4YOP;132
8145;6;16/9/2019 00:00;21/9/2019;1195;66;2;83;66;34.1;31;166;51.46;114.54;201909;9/16/2019;16/9/2019 00:00;4YOP;132
29351;34;15/9/2019 00:00;18/9/2019;4297;10;2;83;66;45.1;41;166;68.06;97.94;201909;9/15/2019;15/9/2019 00:00;4YOP;132
4996;18;14/9/2019 00:00;24/9/2019;2880;53;2;83;66;12.1;11;166;18.26;147.74;201909;9/14/2019;14/9/2019 00:00;4YOP;132
2476;20;13/9/2019 00:00;17/9/2019;3990;49;2;83;66;23.1;21;166;34.86;131.14;201909;9/13/2019;13/9/2019 00:00;4YOP;132
3139;18;13/9/2019 00:00;20/9/2019;1279;40;2;83;66;16.5;15;166;24.9;141.1;201909;9/13/2019;13/9/2019 00:00;4YOP;132
9722;8;13/9/2019 00:00;17/9/2019;686;62;2;83;66;40.7;37;166;61.42;104.58;201909;9/13/2019;13/9/2019 00:00;4YOP;132
20241;38;13/9/2019 00:00;15/9/2019;2374;15;2;83;66;18.7;17;166;28.22;137.78;201909;9/13/2019;13/9/2019 00:00;4YOP;132
23685;42;13/9/2019 00:00;21/9/2019;5396;31;2;83;66;5.5;5;166;8.3;157.7;201909;9/13/2019;13/9/2019 00:00;4YOP;132
26112;23;13/9/2019 00:00;14/9/2019;5914;25;2;83;66;31.9;29;166;48.14;117.86;201909;9/13/2019;13/9/2019 00:00;4YOP;132
4205;13;12/9/2019 00:00;18/9/2019;2145;20;2;83;66;45.1;41;166;68.06;97.94;201909;9/12/2019;12/9/2019 00:00;4YOP;132
4208;11;12/9/2019 00:00;21/9/2019;1032;43;2;83;66;36.3;33;166;54.78;111.22;201909;9/12/2019;12/9/2019 00:00;4YOP;132
7361;4;12/9/2019 00:00;17/9/2019;711;90;2;83;66;47.3;43;166;71.38;94.62;201909;9/12/2019;12/9/2019 00:00;4YOP;132
20794;33;12/9/2019 00:00;17/9/2019;5170;59;2;83;66;31.9;29;166;48.14;117.86;201909;9/12/2019;12/9/2019 00:00;4YOP;132
358;19;11/9/2019 00:00;16/9/2019;3651;45;2;83;66;42.9;39;166;64.74;101.26;201909;9/11/2019;11/9/2019 00:00;4YOP;132
8093;4;11/9/2019 00:00;13/9/2019;2399;34;2;83;66;46.2;42;166;69.72;96.28;201909;9/11/2019;11/9/2019 00:00;4YOP;132
3507;6;10/9/2019 00:00;11/9/2019;3682;93;2;83;66;15.4;14;166;23.24;142.76;201909;9/10/2019;10/9/2019 00:00;4YOP;132
4710;1;10/9/2019 00:00;19/9/2019;892;86;2;83;66;2.2;2;166;3.32;162.68;201909;9/10/2019;10/9/2019 00:00;4YOP;132
2719;27;8/9/2019 00:00;12/9/2019;2944;59;2;83;66;2.2;2;166;3.32;162.68;201909;9/8/2019;8/9/2019 00:00;4YOP;132
28459;26;8/9/2019 00:00;13/9/2019;2952;36;2;83;66;9.9;9;166;14.94;151.06;201909;9/8/2019;8/9/2019 00:00;4YOP;132
8815;2;7/9/2019 00:00;16/9/2019;1684;29;2;83;66;42.9;39;166;64.74;101.26;201909;9/7/2019;7/9/2019 00:00;4YOP;132
5644;20;5/9/2019 00:00;9/9/2019;3980;60;2;83;66;24.2;22;166;36.52;129.48;201909;9/5/2019;5/9/2019 00:00;4YOP;132
6877;13;5/9/2019 00:00;6/9/2019;2367;6;2;83;66;42.9;39;166;64.74;101.26;201909;9/5/2019;5/9/2019 00:00;4YOP;132
12492;6;5/9/2019 00:00;6/9/2019;465;22;2;83;66;26.4;24;166;39.84;126.16;201909;9/5/2019;5/9/2019 00:00;4YOP;132
20248;20;5/9/2019 00:00;7/9/2019;2913;28;2;83;66;16.5;15;166;24.9;141.1;201909;9/5/2019;5/9/2019 00:00;4YOP;132
9074;19;4/9/2019 00:00;11/9/2019;3399;40;2;83;66;15.4;14;166;23.24;142.76;201909;9/4/2019;4/9/2019 00:00;4YOP;132
15622;29;4/9/2019 00:00;6/9/2019;763;16;2;83;66;40.7;37;166;61.42;104.58;201909;9/4/2019;4/9/2019 00:00;4YOP;132
8388;4;3/9/2019 00:00;11/9/2019;3467;43;2;83;66;23.1;21;166;34.86;131.14;201909;9/3/2019;3/9/2019 00:00;4YOP;132
27320;30;2/9/2019 00:00;3/9/2019;3182;94;2;83;66;28.6;26;166;43.16;122.84;201909;9/2/2019;2/9/2019 00:00;4YOP;132
28076;19;2/9/2019 00:00;3/9/2019;3862;18;2;83;66;2.2;2;166;3.32;162.68;201909;9/2/2019;2/9/2019 00:00;4YOP;132
23005;31;1/9/2019 00:00;10/9/2019;3770;80;2;83;66;3.3;3;166;4.98;161.02;201909;9/1/2019;1/9/2019 00:00;4YOP;132
1919;20;31/8/2019 00:00;8/9/2019;3907;87;2;83;66;47.3;43;166;71.38;94.62;201908;8/31/2019;31/8/2019 00:00;4YOP;132
11561;22;31/8/2019 00:00;9/9/2019;4361;62;2;83;66;18.7;17;166;28.22;137.78;201908;8/31/2019;31/8/2019 00:00;4YOP;132
13390;28;31/8/2019 00:00;3/9/2019;2959;3;2;83;66;7.7;7;166;11.62;154.38;201908;8/31/2019;31/8/2019 00:00;4YOP;132
1467;25;28/8/2019 00:00;6/9/2019;1689;6;2;83;66;42.9;39;166;64.74;101.26;201908;8/28/2019;28/8/2019 00:00;4YOP;132
4748;23;28/8/2019 00:00;30/8/2019;1935;60;2;83;66;1.1;1;166;1.66;164.34;201908;8/28/2019;28/8/2019 00:00;4YOP;132
18342;12;28/8/2019 00:00;4/9/2019;2943;47;2;83;66;34.1;31;166;51.46;114.54;201908;8/28/2019;28/8/2019 00:00;4YOP;132
19880;18;28/8/2019 00:00;31/8/2019;2880;53;2;83;66;8.8;8;166;13.28;152.72;201908;8/28/2019;28/8/2019 00:00;4YOP;132
15117;36;26/8/2019 00:00;29/8/2019;4220;58;2;83;66;25.3;23;166;38.18;127.82;201908;8/26/2019;26/8/2019 00:00;4YOP;132
7891;13;25/8/2019 00:00;2/9/2019;2122;91;2;83;66;48.4;44;166;73.04;92.96;201908;8/25/2019;25/8/2019 00:00;4YOP;132
9073;27;25/8/2019 00:00;3/9/2019;2363;23;2;83;66;25.3;23;166;38.18;127.82;201908;8/25/2019;25/8/2019 00:00;4YOP;132
18155;31;25/8/2019 00:00;30/8/2019;2826;11;2;83;66;13.2;12;166;19.92;146.08;201908;8/25/2019;25/8/2019 00:00;4YOP;132
4370;18;24/8/2019 00:00;28/8/2019;3967;84;2;83;66;48.4;44;166;73.04;92.96;201908;8/24/2019;24/8/2019 00:00;4YOP;132
302;5;23/8/2019 00:00;2/9/2019;1649;96;2;83;66;37.4;34;166;56.44;109.56;201908;8/23/2019;23/8/2019 00:00;4YOP;132
8641;19;22/8/2019 00:00;29/8/2019;106;71;2;83;66;46.2;42;166;69.72;96.28;201908;8/22/2019;22/8/2019 00:00;4YOP;132
17416;14;22/8/2019 00:00;1/9/2019;711;90;2;83;66;19.8;18;166;29.88;136.12;201908;8/22/2019;22/8/2019 00:00;4YOP;132
19335;16;22/8/2019 00:00;30/8/2019;4060;13;2;83;66;2.2;2;166;3.32;162.68;201908;8/22/2019;22/8/2019 00:00;4YOP;132
2409;4;21/8/2019 00:00;21/8/2019;742;87;2;83;66;15.4;14;166;23.24;142.76;201908;8/21/2019;21/8/2019 00:00;4YOP;132
9753;18;21/8/2019 00:00;29/8/2019;1137;2;2;83;66;20.9;19;166;31.54;134.46;201908;8/21/2019;21/8/2019 00:00;4YOP;132
15403;24;21/8/2019 00:00;23/8/2019;188;6;2;83;66;27.5;25;166;41.5;124.5;201908;8/21/2019;21/8/2019 00:00;4YOP;132
24028;18;20/8/2019 00:00;20/8/2019;4912;87;2;83;66;2.2;2;166;3.32;162.68;201908;8/20/2019;20/8/2019 00:00;4YOP;132
410;23;19/8/2019 00:00;28/8/2019;1940;55;2;83;66;16.5;15;166;24.9;141.1;201908;8/19/2019;19/8/2019 00:00;4YOP;132
22404;15;18/8/2019 00:00;21/8/2019;3356;9;2;83;66;24.2;22;166;36.52;129.48;201908;8/18/2019;18/8/2019 00:00;4YOP;132
10755;17;17/8/2019 00:00;17/8/2019;4325;63;2;83;66;14.3;13;166;21.58;144.42;201908;8/17/2019;17/8/2019 00:00;4YOP;132
1673;10;14/8/2019 00:00;23/8/2019;2240;64;2;83;66;45.1;41;166;68.06;97.94;201908;8/14/2019;14/8/2019 00:00;4YOP;132
13223;8;14/8/2019 00:00;22/8/2019;4158;61;2;83;66;37.4;34;166;56.44;109.56;201908;8/14/2019;14/8/2019 00:00;4YOP;132
24955;15;13/8/2019 00:00;13/8/2019;1435;54;2;83;66;24.2;22;166;36.52;129.48;201908;8/13/2019;13/8/2019 00:00;4YOP;132
6778;14;12/8/2019 00:00;19/8/2019;1198;47;2;83;66;36.3;33;166;54.78;111.22;201908;8/12/2019;12/8/2019 00:00;4YOP;132
24792;13;12/8/2019 00:00;20/8/2019;3839;83;2;83;66;39.6;36;166;59.76;106.24;201908;8/12/2019;12/8/2019 00:00;4YOP;132
684;6;11/8/2019 00:00;13/8/2019;1788;55;2;83;66;23.1;21;166;34.86;131.14;201908;8/11/2019;11/8/2019 00:00;4YOP;132
16212;13;10/8/2019 00:00;14/8/2019;4940;16;2;83;66;39.6;36;166;59.76;106.24;201908;8/10/2019;10/8/2019 00:00;4YOP;132
2755;11;7/8/2019 00:00;13/8/2019;2406;19;2;83;66;40.7;37;166;61.42;104.58;201908;8/7/2019;7/8/2019 00:00;4YOP;132
18398;16;7/8/2019 00:00;11/8/2019;219;83;2;83;66;37.4;34;166;56.44;109.56;201908;8/7/2019;7/8/2019 00:00;4YOP;132
28196;41;7/8/2019 00:00;15/8/2019;1289;53;2;83;66;28.6;26;166;43.16;122.84;201908;8/7/2019;7/8/2019 00:00;4YOP;132
22839;36;5/8/2019 00:00;6/8/2019;2478;26;2;83;66;36.3;33;166;54.78;111.22;201908;8/5/2019;5/8/2019 00:00;4YOP;132
198;9;4/8/2019 00:00;9/8/2019;2669;47;2;83;66;28.6;26;166;43.16;122.84;201908;8/4/2019;4/8/2019 00:00;4YOP;132
29667;12;4/8/2019 00:00;7/8/2019;4978;22;2;83;66;47.3;43;166;71.38;94.62;201908;8/4/2019;4/8/2019 00:00;4YOP;132
13882;18;3/8/2019 00:00;10/8/2019;2145;20;2;83;66;8.8;8;166;13.28;152.72;201908;8/3/2019;3/8/2019 00:00;4YOP;132
2210;1;2/8/2019 00:00;9/8/2019;2748;55;2;83;66;24.2;22;166;36.52;129.48;201908;8/2/2019;2/8/2019 00:00;4YOP;132
8398;17;1/8/2019 00:00;6/8/2019;3937;60;2;83;66;13.2;12;166;19.92;146.08;201908;8/1/2019;1/8/2019 00:00;4YOP;132
8887;26;29/7/2019 00:00;1/8/2019;3476;22;2;83;66;6.6;6;166;9.96;156.04;201907;7/29/2019;29/7/2019 00:00;4YOP;132
21338;51;28/7/2019 00:00;2/8/2019;3377;62;2;83;66;34.1;31;166;51.46;114.54;201907;7/28/2019;28/7/2019 00:00;4YOP;132
